timestamp,demand,temperature,hour,day_of_week,month,year,ds,y,day,weekday
2008-10-15,10658.0,58.0,1,2,10,2008,10/15/2008,2008.0,15.0,4.0
2008-10-16,10583.0,53.0,1,3,10,2008,10/16/2008,2008.0,16.0,5.0
2008-10-17,10700.0,53.0,1,4,10,2008,10/17/2008,2008.0,17.0,6.0
2008-10-18,10615.0,43.0,1,5,10,2008,10/18/2008,2008.0,18.0,7.0
2008-10-19,10796.0,40.0,1,6,10,2008,10/19/2008,2008.0,19.0,1.0
2008-10-20,10752.0,36.0,1,0,10,2008,10/20/2008,2008.0,20.0,2.0
2008-10-21,10916.0,46.0,1,1,10,2008,10/21/2008,2008.0,21.0,3.0
2008-10-22,10870.0,44.0,1,2,10,2008,10/22/2008,2008.0,22.0,4.0
2008-10-23,11280.0,39.0,1,3,10,2008,10/23/2008,2008.0,23.0,5.0
2008-10-24,11511.0,34.0,1,4,10,2008,10/24/2008,2008.0,24.0,6.0
2008-10-25,11036.0,44.0,1,5,10,2008,10/25/2008,2008.0,25.0,7.0
2008-10-26,10616.0,62.0,1,6,10,2008,10/26/2008,2008.0,26.0,1.0
2008-10-27,10254.0,49.0,1,0,10,2008,10/27/2008,2008.0,27.0,2.0
2008-10-28,10658.0,50.0,1,1,10,2008,10/28/2008,2008.0,28.0,3.0
2008-10-29,11218.0,38.0,1,2,10,2008,10/29/2008,2008.0,29.0,4.0
2008-10-30,11467.0,35.0,1,3,10,2008,10/30/2008,2008.0,30.0,5.0
2008-10-31,11821.0,32.0,1,4,10,2008,10/31/2008,2008.0,31.0,6.0
2008-11-01,10843.0,46.0,1,5,11,2008,11/1/2008,2008.0,1.0,7.0
2008-11-02,10939.0,37.0,1,6,11,2008,11/2/2008,2008.0,2.0,1.0
2008-11-03,11074.0,31.0,1,0,11,2008,11/3/2008,2008.0,3.0,2.0
2008-11-04,11015.0,44.0,1,1,11,2008,11/4/2008,2008.0,4.0,3.0
2008-11-05,10861.0,52.0,1,2,11,2008,11/5/2008,2008.0,5.0,4.0
2008-11-06,10615.0,55.0,1,3,11,2008,11/6/2008,2008.0,6.0,5.0
2008-11-07,10714.0,56.0,1,4,11,2008,11/7/2008,2008.0,7.0,6.0
2008-11-08,10594.0,56.0,1,5,11,2008,11/8/2008,2008.0,8.0,7.0
2008-11-09,10356.0,56.0,1,6,11,2008,11/9/2008,2008.0,9.0,1.0
2008-11-10,10231.0,44.0,1,0,11,2008,11/10/2008,2008.0,10.0,2.0
2008-11-11,11246.0,37.0,1,1,11,2008,11/11/2008,2008.0,11.0,3.0
2008-11-12,11268.0,38.0,1,2,11,2008,11/12/2008,2008.0,12.0,4.0
2008-11-13,11479.0,35.0,1,3,11,2008,11/13/2008,2008.0,13.0,5.0
2008-11-14,11084.0,46.0,1,4,11,2008,11/14/2008,2008.0,14.0,6.0
2008-11-15,10755.0,55.0,1,5,11,2008,11/15/2008,2008.0,15.0,7.0
2008-11-16,10600.0,62.0,1,6,11,2008,11/16/2008,2008.0,16.0,1.0
2008-11-17,10738.0,39.0,1,0,11,2008,11/17/2008,2008.0,17.0,2.0
2008-11-18,11665.0,32.0,1,1,11,2008,11/18/2008,2008.0,18.0,3.0
2008-11-19,12357.0,25.0,1,2,11,2008,11/19/2008,2008.0,19.0,4.0
2008-11-20,12762.0,21.0,1,3,11,2008,11/20/2008,2008.0,20.0,5.0
2008-11-21,12682.0,25.0,1,4,11,2008,11/21/2008,2008.0,21.0,6.0
2008-11-22,12967.0,22.0,1,5,11,2008,11/22/2008,2008.0,22.0,7.0
2008-11-23,13067.0,21.0,1,6,11,2008,11/23/2008,2008.0,23.0,1.0
2008-11-24,12427.0,26.0,1,0,11,2008,11/24/2008,2008.0,24.0,2.0
2008-11-25,11758.0,41.0,1,1,11,2008,11/25/2008,2008.0,25.0,3.0
2008-11-26,11636.0,36.0,1,2,11,2008,11/26/2008,2008.0,26.0,4.0
2008-11-27,11754.0,34.0,1,3,11,2008,11/27/2008,2008.0,27.0,5.0
2008-11-28,11224.0,31.0,1,4,11,2008,11/28/2008,2008.0,28.0,6.0
2008-11-29,11491.0,35.0,1,5,11,2008,11/29/2008,2008.0,29.0,7.0
2008-11-30,11773.0,29.0,1,6,11,2008,11/30/2008,2008.0,30.0,1.0
2008-12-01,11307.0,39.0,1,0,12,2008,12/1/2008,2008.0,1.0,2.0
2008-12-02,11386.0,42.0,1,1,12,2008,12/2/2008,2008.0,2.0,3.0
2008-12-03,11902.0,31.0,1,2,12,2008,12/3/2008,2008.0,3.0,4.0
2008-12-04,11976.0,33.0,1,3,12,2008,12/4/2008,2008.0,4.0,5.0
2008-12-05,11720.0,38.0,1,4,12,2008,12/5/2008,2008.0,5.0,6.0
2008-12-06,12589.0,25.0,1,5,12,2008,12/6/2008,2008.0,6.0,7.0
2008-12-07,12254.0,31.0,1,6,12,2008,12/7/2008,2008.0,7.0,1.0
2008-12-08,12933.0,19.0,1,0,12,2008,12/8/2008,2008.0,8.0,2.0
2008-12-09,13802.0,15.0,1,1,12,2008,12/9/2008,2008.0,9.0,3.0
2008-12-10,11745.0,53.0,1,2,12,2008,12/10/2008,2008.0,10.0,4.0
2008-12-11,11474.0,39.0,1,3,12,2008,12/11/2008,2008.0,11.0,5.0
2008-12-12,11798.0,33.0,1,4,12,2008,12/12/2008,2008.0,12.0,6.0
2008-12-13,11811.0,27.0,1,5,12,2008,12/13/2008,2008.0,13.0,7.0
2008-12-14,12814.0,18.0,1,6,12,2008,12/14/2008,2008.0,14.0,1.0
2008-12-15,11467.0,40.0,1,0,12,2008,12/15/2008,2008.0,15.0,2.0
2008-12-16,11091.0,55.0,1,1,12,2008,12/16/2008,2008.0,16.0,3.0
2008-12-17,12519.0,27.0,1,2,12,2008,12/17/2008,2008.0,17.0,4.0
2008-12-18,12647.0,31.0,1,3,12,2008,12/18/2008,2008.0,18.0,5.0
2008-12-19,12903.0,28.0,1,4,12,2008,12/19/2008,2008.0,19.0,6.0
2008-12-20,13403.0,15.0,1,5,12,2008,12/20/2008,2008.0,20.0,7.0
2008-12-21,13662.0,16.0,1,6,12,2008,12/21/2008,2008.0,21.0,1.0
2008-12-22,13120.0,23.0,1,0,12,2008,12/22/2008,2008.0,22.0,2.0
2008-12-23,14122.0,14.0,1,1,12,2008,12/23/2008,2008.0,23.0,3.0
2008-12-24,13412.0,25.0,1,2,12,2008,12/24/2008,2008.0,24.0,4.0
2008-12-25,11944.0,49.0,1,3,12,2008,12/25/2008,2008.0,25.0,5.0
2008-12-26,11930.0,27.0,1,4,12,2008,12/26/2008,2008.0,26.0,6.0
2008-12-27,12045.0,33.0,1,5,12,2008,12/27/2008,2008.0,27.0,7.0
2008-12-28,11328.0,44.0,1,6,12,2008,12/28/2008,2008.0,28.0,1.0
2008-12-29,11037.0,41.0,1,0,12,2008,12/29/2008,2008.0,29.0,2.0
2008-12-30,12093.0,31.0,1,1,12,2008,12/30/2008,2008.0,30.0,3.0
2008-12-31,12645.0,25.0,1,2,12,2008,12/31/2008,2008.0,31.0,4.0
2009-01-01,14510.0,7.0,1,3,1,2009,1/1/2009,2009.0,1.0,5.0
2009-01-02,13736.0,9.0,1,4,1,2009,1/2/2009,2009.0,2.0,6.0
2009-01-03,13003.0,23.0,1,5,1,2009,1/3/2009,2009.0,3.0,7.0
2009-01-04,13080.0,21.0,1,6,1,2009,1/4/2009,2009.0,4.0,1.0
2009-01-05,12210.0,26.0,1,0,1,2009,1/5/2009,2009.0,5.0,2.0
2009-01-06,12522.0,29.0,1,1,1,2009,1/6/2009,2009.0,6.0,3.0
2009-01-07,12561.0,29.0,1,2,1,2009,1/7/2009,2009.0,7.0,4.0
2009-01-08,12354.0,30.0,1,3,1,2009,1/8/2009,2009.0,8.0,5.0
2009-01-09,13018.0,22.0,1,4,1,2009,1/9/2009,2009.0,9.0,6.0
2009-01-10,13552.0,17.0,1,5,1,2009,1/10/2009,2009.0,10.0,7.0
2009-01-11,13177.0,19.0,1,6,1,2009,1/11/2009,2009.0,11.0,1.0
2009-01-12,12792.0,20.0,1,0,1,2009,1/12/2009,2009.0,12.0,2.0
2009-01-13,13399.0,16.0,1,1,1,2009,1/13/2009,2009.0,13.0,3.0
2009-01-14,12627.0,32.0,1,2,1,2009,1/14/2009,2009.0,14.0,4.0
2009-01-15,14043.0,10.0,1,3,1,2009,1/15/2009,2009.0,15.0,5.0
2009-01-16,14769.0,4.0,1,4,1,2009,1/16/2009,2009.0,16.0,6.0
2009-01-17,14895.0,5.0,1,5,1,2009,1/17/2009,2009.0,17.0,7.0
2009-01-18,13955.0,15.0,1,6,1,2009,1/18/2009,2009.0,18.0,1.0
2009-01-19,12982.0,22.0,1,0,1,2009,1/19/2009,2009.0,19.0,2.0
2009-01-20,12833.0,24.0,1,1,1,2009,1/20/2009,2009.0,20.0,3.0
2009-01-21,13422.0,17.0,1,2,1,2009,1/21/2009,2009.0,21.0,4.0
2009-01-22,13629.0,17.0,1,3,1,2009,1/22/2009,2009.0,22.0,5.0
2009-01-23,13001.0,27.0,1,4,1,2009,1/23/2009,2009.0,23.0,6.0
2009-01-24,12359.0,35.0,1,5,1,2009,1/24/2009,2009.0,24.0,7.0
2009-01-25,13660.0,9.0,1,6,1,2009,1/25/2009,2009.0,25.0,1.0
2009-01-26,13375.0,12.0,1,0,1,2009,1/26/2009,2009.0,26.0,2.0
2009-01-27,13656.0,16.0,1,1,1,2009,1/27/2009,2009.0,27.0,3.0
2009-01-28,13340.0,21.0,1,2,1,2009,1/28/2009,2009.0,28.0,4.0
2009-01-29,12611.0,33.0,1,3,1,2009,1/29/2009,2009.0,29.0,5.0
2009-01-30,13030.0,19.0,1,4,1,2009,1/30/2009,2009.0,30.0,6.0
2009-01-31,12832.0,25.0,1,5,1,2009,1/31/2009,2009.0,31.0,7.0
2009-02-01,13149.0,16.0,1,6,2,2009,2/1/2009,2009.0,1.0,1.0
2009-02-02,12032.0,30.0,1,0,2,2009,2/2/2009,2009.0,2.0,2.0
2009-02-03,12015.0,33.0,1,1,2,2009,2/3/2009,2009.0,3.0,3.0
2009-02-04,12892.0,21.0,1,2,2,2009,2/4/2009,2009.0,4.0,4.0
2009-02-05,13751.0,10.0,1,3,2,2009,2/5/2009,2009.0,5.0,5.0
2009-02-06,14244.0,9.0,1,4,2,2009,2/6/2009,2009.0,6.0,6.0
2009-02-07,13634.0,16.0,1,5,2,2009,2/7/2009,2009.0,7.0,7.0
2009-02-08,11856.0,40.0,1,6,2,2009,2/8/2009,2009.0,8.0,1.0
2009-02-09,11818.0,31.0,1,0,2,2009,2/9/2009,2009.0,9.0,2.0
2009-02-10,12368.0,28.0,1,1,2,2009,2/10/2009,2009.0,10.0,3.0
2009-02-11,11913.0,35.0,1,2,2,2009,2/11/2009,2009.0,11.0,4.0
2009-02-12,11242.0,40.0,1,3,2,2009,2/12/2009,2009.0,12.0,5.0
2009-02-13,11731.0,39.0,1,4,2,2009,2/13/2009,2009.0,13.0,6.0
2009-02-14,12599.0,24.0,1,5,2,2009,2/14/2009,2009.0,14.0,7.0
2009-02-15,12092.0,29.0,1,6,2,2009,2/15/2009,2009.0,15.0,1.0
2009-02-16,11989.0,27.0,1,0,2,2009,2/16/2009,2009.0,16.0,2.0
2009-02-17,12185.0,26.0,1,1,2,2009,2/17/2009,2009.0,17.0,3.0
2009-02-18,12484.0,23.0,1,2,2,2009,2/18/2009,2009.0,18.0,4.0
2009-02-19,12039.0,34.0,1,3,2,2009,2/19/2009,2009.0,19.0,5.0
2009-02-20,12296.0,25.0,1,4,2,2009,2/20/2009,2009.0,20.0,6.0
2009-02-21,12714.0,26.0,1,5,2,2009,2/21/2009,2009.0,21.0,7.0
2009-02-22,12148.0,27.0,1,6,2,2009,2/22/2009,2009.0,22.0,1.0
2009-02-23,11891.0,29.0,1,0,2,2009,2/23/2009,2009.0,23.0,2.0
2009-02-24,12865.0,21.0,1,1,2,2009,2/24/2009,2009.0,24.0,3.0
2009-02-25,12708.0,22.0,1,2,2,2009,2/25/2009,2009.0,25.0,4.0
2009-02-26,12356.0,27.0,1,3,2,2009,2/26/2009,2009.0,26.0,5.0
2009-02-27,11871.0,32.0,1,4,2,2009,2/27/2009,2009.0,27.0,6.0
2009-02-28,11126.0,47.0,1,5,2,2009,2/28/2009,2009.0,28.0,7.0
2009-03-01,11885.0,26.0,1,6,3,2009,3/1/2009,2009.0,1.0,1.0
2009-03-02,12214.0,24.0,1,0,3,2009,3/2/2009,2009.0,2.0,2.0
2009-03-03,13176.0,16.0,1,1,3,2009,3/3/2009,2009.0,3.0,3.0
2009-03-04,13427.0,13.0,1,2,3,2009,3/4/2009,2009.0,4.0,4.0
2009-03-05,12980.0,20.0,1,3,3,2009,3/5/2009,2009.0,5.0,5.0
2009-03-06,12136.0,32.0,1,4,3,2009,3/6/2009,2009.0,6.0,6.0
2009-03-07,11444.0,42.0,1,5,3,2009,3/7/2009,2009.0,7.0,7.0
2009-03-08,10595.0,47.0,1,6,3,2009,3/8/2009,2009.0,8.0,1.0
2009-03-09,10604.0,43.0,1,0,3,2009,3/9/2009,2009.0,9.0,2.0
2009-03-10,11843.0,32.0,1,1,3,2009,3/10/2009,2009.0,10.0,3.0
2009-03-11,11530.0,36.0,1,2,3,2009,3/11/2009,2009.0,11.0,4.0
2009-03-12,11465.0,41.0,1,3,3,2009,3/12/2009,2009.0,12.0,5.0
2009-03-13,12282.0,25.0,1,4,3,2009,3/13/2009,2009.0,13.0,6.0
2009-03-14,12079.0,27.0,1,5,3,2009,3/14/2009,2009.0,14.0,7.0
2009-03-15,11213.0,37.0,1,6,3,2009,3/15/2009,2009.0,15.0,1.0
2009-03-16,10753.0,38.0,1,0,3,2009,3/16/2009,2009.0,16.0,2.0
2009-03-17,11415.0,33.0,1,1,3,2009,3/17/2009,2009.0,17.0,3.0
2009-03-18,11249.0,35.0,1,2,3,2009,3/18/2009,2009.0,18.0,4.0
2009-03-19,10855.0,46.0,1,3,3,2009,3/19/2009,2009.0,19.0,5.0
2009-03-20,11317.0,38.0,1,4,3,2009,3/20/2009,2009.0,20.0,6.0
2009-03-21,11723.0,30.0,1,5,3,2009,3/21/2009,2009.0,21.0,7.0
2009-03-22,11346.0,33.0,1,6,3,2009,3/22/2009,2009.0,22.0,1.0
2009-03-23,11263.0,31.0,1,0,3,2009,3/23/2009,2009.0,23.0,2.0
2009-03-24,12327.0,23.0,1,1,3,2009,3/24/2009,2009.0,24.0,3.0
2009-03-25,11617.0,34.0,1,2,3,2009,3/25/2009,2009.0,25.0,4.0
2009-03-26,11172.0,37.0,1,3,3,2009,3/26/2009,2009.0,26.0,5.0
2009-03-27,11005.0,40.0,1,4,3,2009,3/27/2009,2009.0,27.0,6.0
2009-03-28,10602.0,44.0,1,5,3,2009,3/28/2009,2009.0,28.0,7.0
2009-03-29,10332.0,44.0,1,6,3,2009,3/29/2009,2009.0,29.0,1.0
2009-03-30,10434.0,42.0,1,0,3,2009,3/30/2009,2009.0,30.0,2.0
2009-03-31,11090.0,39.0,1,1,3,2009,3/31/2009,2009.0,31.0,3.0
2009-04-01,10831.0,38.0,1,2,4,2009,4/1/2009,2009.0,1.0,4.0
2009-04-02,11015.0,40.0,1,3,4,2009,4/2/2009,2009.0,2.0,5.0
2009-04-03,10494.0,50.0,1,4,4,2009,4/3/2009,2009.0,3.0,6.0
2009-04-04,10521.0,52.0,1,5,4,2009,4/4/2009,2009.0,4.0,7.0
2009-04-05,10732.0,40.0,1,6,4,2009,4/5/2009,2009.0,5.0,1.0
2009-04-06,10140.0,43.0,1,0,4,2009,4/6/2009,2009.0,6.0,2.0
2009-04-07,10788.0,42.0,1,1,4,2009,4/7/2009,2009.0,7.0,3.0
2009-04-08,11084.0,36.0,1,2,4,2009,4/8/2009,2009.0,8.0,4.0
2009-04-09,11158.0,37.0,1,3,4,2009,4/9/2009,2009.0,9.0,5.0
2009-04-10,10606.0,43.0,1,4,4,2009,4/10/2009,2009.0,10.0,6.0
2009-04-11,10327.0,46.0,1,5,4,2009,4/11/2009,2009.0,11.0,7.0
2009-04-12,10845.0,39.0,1,6,4,2009,4/12/2009,2009.0,12.0,1.0
2009-04-13,10797.0,33.0,1,0,4,2009,4/13/2009,2009.0,13.0,2.0
2009-04-14,10704.0,43.0,1,1,4,2009,4/14/2009,2009.0,14.0,3.0
2009-04-15,10556.0,41.0,1,2,4,2009,4/15/2009,2009.0,15.0,4.0
2009-04-16,10639.0,38.0,1,3,4,2009,4/16/2009,2009.0,16.0,5.0
2009-04-17,10568.0,40.0,1,4,4,2009,4/17/2009,2009.0,17.0,6.0
2009-04-18,10185.0,56.0,1,5,4,2009,4/18/2009,2009.0,18.0,7.0
2009-04-19,9879.0,50.0,1,6,4,2009,4/19/2009,2009.0,19.0,1.0
2009-04-20,9871.0,42.0,1,0,4,2009,4/20/2009,2009.0,20.0,2.0
2009-04-21,10591.0,43.0,1,1,4,2009,4/21/2009,2009.0,21.0,3.0
2009-04-22,10523.0,51.0,1,2,4,2009,4/22/2009,2009.0,22.0,4.0
2009-04-23,10494.0,46.0,1,3,4,2009,4/23/2009,2009.0,23.0,5.0
2009-04-24,10583.0,45.0,1,4,4,2009,4/24/2009,2009.0,24.0,6.0
2009-04-25,10167.0,55.0,1,5,4,2009,4/25/2009,2009.0,25.0,7.0
2009-04-26,10390.0,64.0,1,6,4,2009,4/26/2009,2009.0,26.0,1.0
2009-04-27,10375.0,60.0,1,0,4,2009,4/27/2009,2009.0,27.0,2.0
2009-04-28,10653.0,61.0,1,1,4,2009,4/28/2009,2009.0,28.0,3.0
2009-04-29,10901.0,61.0,1,2,4,2009,4/29/2009,2009.0,29.0,4.0
2009-04-30,10136.0,46.0,1,3,4,2009,4/30/2009,2009.0,30.0,5.0
2009-05-01,10122.0,52.0,1,4,5,2009,5/1/2009,2009.0,1.0,6.0
2009-05-02,10322.0,61.0,1,5,5,2009,5/2/2009,2009.0,2.0,7.0
2009-05-03,9883.0,52.0,1,6,5,2009,5/3/2009,2009.0,3.0,1.0
2009-05-04,9677.0,51.0,1,0,5,2009,5/4/2009,2009.0,4.0,2.0
2009-05-05,10186.0,54.0,1,1,5,2009,5/5/2009,2009.0,5.0,3.0
2009-05-06,10291.0,47.0,1,2,5,2009,5/6/2009,2009.0,6.0,4.0
2009-05-07,10227.0,53.0,1,3,5,2009,5/7/2009,2009.0,7.0,5.0
2009-05-08,10390.0,57.0,1,4,5,2009,5/8/2009,2009.0,8.0,6.0
2009-05-09,10492.0,60.0,1,5,5,2009,5/9/2009,2009.0,9.0,7.0
2009-05-10,10381.0,62.0,1,6,5,2009,5/10/2009,2009.0,10.0,1.0
2009-05-11,9688.0,49.0,1,0,5,2009,5/11/2009,2009.0,11.0,2.0
2009-05-12,10093.0,50.0,1,1,5,2009,5/12/2009,2009.0,12.0,3.0
2009-05-13,10188.0,48.0,1,2,5,2009,5/13/2009,2009.0,13.0,4.0
2009-05-14,10230.0,52.0,1,3,5,2009,5/14/2009,2009.0,14.0,5.0
2009-05-15,10350.0,56.0,1,4,5,2009,5/15/2009,2009.0,15.0,6.0
2009-05-16,10549.0,60.0,1,5,5,2009,5/16/2009,2009.0,16.0,7.0
2009-05-17,10332.0,60.0,1,6,5,2009,5/17/2009,2009.0,17.0,1.0
2009-05-18,9845.0,50.0,1,0,5,2009,5/18/2009,2009.0,18.0,2.0
2009-05-19,10324.0,45.0,1,1,5,2009,5/19/2009,2009.0,19.0,3.0
2009-05-20,10260.0,53.0,1,2,5,2009,5/20/2009,2009.0,20.0,4.0
2009-05-21,10614.0,62.0,1,3,5,2009,5/21/2009,2009.0,21.0,5.0
2009-05-22,11068.0,65.0,1,4,5,2009,5/22/2009,2009.0,22.0,6.0
2009-05-23,11502.0,67.0,1,5,5,2009,5/23/2009,2009.0,23.0,7.0
2009-05-24,10117.0,55.0,1,6,5,2009,5/24/2009,2009.0,24.0,1.0
2009-05-25,10519.0,64.0,1,0,5,2009,5/25/2009,2009.0,25.0,2.0
2009-05-26,9977.0,56.0,1,1,5,2009,5/26/2009,2009.0,26.0,3.0
2009-05-27,10172.0,51.0,1,2,5,2009,5/27/2009,2009.0,27.0,4.0
2009-05-28,10359.0,51.0,1,3,5,2009,5/28/2009,2009.0,28.0,5.0
2009-05-29,10410.0,49.0,1,4,5,2009,5/29/2009,2009.0,29.0,6.0
2009-05-30,10527.0,59.0,1,5,5,2009,5/30/2009,2009.0,30.0,7.0
2009-05-31,10318.0,58.0,1,6,5,2009,5/31/2009,2009.0,31.0,1.0
2009-06-01,9801.0,49.0,1,0,6,2009,6/1/2009,2009.0,1.0,2.0
2009-06-02,10288.0,58.0,1,1,6,2009,6/2/2009,2009.0,2.0,3.0
2009-06-03,10777.0,60.0,1,2,6,2009,6/3/2009,2009.0,3.0,4.0
2009-06-04,10512.0,57.0,1,3,6,2009,6/4/2009,2009.0,4.0,5.0
2009-06-05,10644.0,57.0,1,4,6,2009,6/5/2009,2009.0,5.0,6.0
2009-06-06,10383.0,55.0,1,5,6,2009,6/6/2009,2009.0,6.0,7.0
2009-06-07,10509.0,61.0,1,6,6,2009,6/7/2009,2009.0,7.0,1.0
2009-06-08,10546.0,63.0,1,0,6,2009,6/8/2009,2009.0,8.0,2.0
2009-06-09,10781.0,61.0,1,1,6,2009,6/9/2009,2009.0,9.0,3.0
2009-06-10,10390.0,54.0,1,2,6,2009,6/10/2009,2009.0,10.0,4.0
2009-06-11,10537.0,58.0,1,3,6,2009,6/11/2009,2009.0,11.0,5.0
2009-06-12,10610.0,57.0,1,4,6,2009,6/12/2009,2009.0,12.0,6.0
2009-06-13,11154.0,64.0,1,5,6,2009,6/13/2009,2009.0,13.0,7.0
2009-06-14,10864.0,62.0,1,6,6,2009,6/14/2009,2009.0,14.0,1.0
2009-06-15,10218.0,57.0,1,0,6,2009,6/15/2009,2009.0,15.0,2.0
2009-06-16,10505.0,56.0,1,1,6,2009,6/16/2009,2009.0,16.0,3.0
2009-06-17,10535.0,55.0,1,2,6,2009,6/17/2009,2009.0,17.0,4.0
2009-06-18,10623.0,57.0,1,3,6,2009,6/18/2009,2009.0,18.0,5.0
2009-06-19,10859.0,62.0,1,4,6,2009,6/19/2009,2009.0,19.0,6.0
2009-06-20,11248.0,64.0,1,5,6,2009,6/20/2009,2009.0,20.0,7.0
2009-06-21,11085.0,63.0,1,6,6,2009,6/21/2009,2009.0,21.0,1.0
2009-06-22,10681.0,64.0,1,0,6,2009,6/22/2009,2009.0,22.0,2.0
2009-06-23,10980.0,63.0,1,1,6,2009,6/23/2009,2009.0,23.0,3.0
2009-06-24,11232.0,64.0,1,2,6,2009,6/24/2009,2009.0,24.0,4.0
2009-06-25,11246.0,63.0,1,3,6,2009,6/25/2009,2009.0,25.0,5.0
2009-06-26,12090.0,67.0,1,4,6,2009,6/26/2009,2009.0,26.0,6.0
2009-06-27,11818.0,65.0,1,5,6,2009,6/27/2009,2009.0,27.0,7.0
2009-06-28,11334.0,63.0,1,6,6,2009,6/28/2009,2009.0,28.0,1.0
2009-06-29,11080.0,63.0,1,0,6,2009,6/29/2009,2009.0,29.0,2.0
2009-06-30,11826.0,65.0,1,1,6,2009,6/30/2009,2009.0,30.0,3.0
2009-07-01,11595.0,62.0,1,2,7,2009,7/1/2009,2009.0,1.0,4.0
2009-07-02,11299.0,62.0,1,3,7,2009,7/2/2009,2009.0,2.0,5.0
2009-07-03,11256.0,62.0,1,4,7,2009,7/3/2009,2009.0,3.0,6.0
2009-07-04,11294.0,65.0,1,5,7,2009,7/4/2009,2009.0,4.0,7.0
2009-07-05,10647.0,62.0,1,6,7,2009,7/5/2009,2009.0,5.0,1.0
2009-07-06,10856.0,64.0,1,0,7,2009,7/6/2009,2009.0,6.0,2.0
2009-07-07,11665.0,65.0,1,1,7,2009,7/7/2009,2009.0,7.0,3.0
2009-07-08,11113.0,60.0,1,2,7,2009,7/8/2009,2009.0,8.0,4.0
2009-07-09,11032.0,58.0,1,3,7,2009,7/9/2009,2009.0,9.0,5.0
2009-07-10,10873.0,57.0,1,4,7,2009,7/10/2009,2009.0,10.0,6.0
2009-07-11,11107.0,62.0,1,5,7,2009,7/11/2009,2009.0,11.0,7.0
2009-07-12,11111.0,63.0,1,6,7,2009,7/12/2009,2009.0,12.0,1.0
2009-07-13,11034.0,63.0,1,0,7,2009,7/13/2009,2009.0,13.0,2.0
2009-07-14,11292.0,63.0,1,1,7,2009,7/14/2009,2009.0,14.0,3.0
2009-07-15,11264.0,62.0,1,2,7,2009,7/15/2009,2009.0,15.0,4.0
2009-07-16,11845.0,66.0,1,3,7,2009,7/16/2009,2009.0,16.0,5.0
2009-07-17,12743.0,67.0,1,4,7,2009,7/17/2009,2009.0,17.0,6.0
2009-07-18,13144.0,68.0,1,5,7,2009,7/18/2009,2009.0,18.0,7.0
2009-07-19,12452.0,68.0,1,6,7,2009,7/19/2009,2009.0,19.0,1.0
2009-07-20,11922.0,66.0,1,0,7,2009,7/20/2009,2009.0,20.0,2.0
2009-07-21,12574.0,67.0,1,1,7,2009,7/21/2009,2009.0,21.0,3.0
2009-07-22,11670.0,62.0,1,2,7,2009,7/22/2009,2009.0,22.0,4.0
2009-07-23,12507.0,67.0,1,3,7,2009,7/23/2009,2009.0,23.0,5.0
2009-07-24,11713.0,63.0,1,4,7,2009,7/24/2009,2009.0,24.0,6.0
2009-07-25,11873.0,64.0,1,5,7,2009,7/25/2009,2009.0,25.0,7.0
2009-07-26,12673.0,70.0,1,6,7,2009,7/26/2009,2009.0,26.0,1.0
2009-07-27,13340.0,73.0,1,0,7,2009,7/27/2009,2009.0,27.0,2.0
2009-07-28,13955.0,71.0,1,1,7,2009,7/28/2009,2009.0,28.0,3.0
2009-07-29,14661.0,73.0,1,2,7,2009,7/29/2009,2009.0,29.0,4.0
2009-07-30,14397.0,73.0,1,3,7,2009,7/30/2009,2009.0,30.0,5.0
2009-07-31,14039.0,71.0,1,4,7,2009,7/31/2009,2009.0,31.0,6.0
2009-08-01,12733.0,67.0,1,5,8,2009,8/1/2009,2009.0,1.0,7.0
2009-08-02,12891.0,69.0,1,6,8,2009,8/2/2009,2009.0,2.0,1.0
2009-08-03,12813.0,70.0,1,0,8,2009,8/3/2009,2009.0,3.0,2.0
2009-08-04,13554.0,68.0,1,1,8,2009,8/4/2009,2009.0,4.0,3.0
2009-08-05,14112.0,72.0,1,2,8,2009,8/5/2009,2009.0,5.0,4.0
2009-08-06,13418.0,67.0,1,3,8,2009,8/6/2009,2009.0,6.0,5.0
2009-08-07,12499.0,67.0,1,4,8,2009,8/7/2009,2009.0,7.0,6.0
2009-08-08,11771.0,64.0,1,5,8,2009,8/8/2009,2009.0,8.0,7.0
2009-08-09,11055.0,60.0,1,6,8,2009,8/9/2009,2009.0,9.0,1.0
2009-08-10,11756.0,68.0,1,0,8,2009,8/10/2009,2009.0,10.0,2.0
2009-08-11,15055.0,76.0,1,1,8,2009,8/11/2009,2009.0,11.0,3.0
2009-08-12,14210.0,68.0,1,2,8,2009,8/12/2009,2009.0,12.0,4.0
2009-08-13,12961.0,68.0,1,3,8,2009,8/13/2009,2009.0,13.0,5.0
2009-08-14,12099.0,63.0,1,4,8,2009,8/14/2009,2009.0,14.0,6.0
2009-08-15,13486.0,70.0,1,5,8,2009,8/15/2009,2009.0,15.0,7.0
2009-08-16,14079.0,73.0,1,6,8,2009,8/16/2009,2009.0,16.0,1.0
2009-08-17,14832.0,74.0,1,0,8,2009,8/17/2009,2009.0,17.0,2.0
2009-08-18,15788.0,76.0,1,1,8,2009,8/18/2009,2009.0,18.0,3.0
2009-08-19,15981.0,77.0,1,2,8,2009,8/19/2009,2009.0,19.0,4.0
2009-08-20,15669.0,75.0,1,3,8,2009,8/20/2009,2009.0,20.0,5.0
